,finalBalance,totalTrades,drawDown,startingBalance,configs,parametres
595,45.99790086422932,1061,48.36,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 80.0, 'ema_long_windows': 200.0}}"
82,45.97349173653393,1756,34.26,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 11.0, 'st_multiplier': 2.0, 'ema_short_windows': 105.0, 'ema_long_windows': 100.0}}"
1015,45.95892290622574,749,33.65,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 10.0, 'ema_long_windows': 500.0}}"
750,45.953999626425336,863,37.84,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 65.0, 'ema_long_windows': 300.0}}"
1369,45.87527290442045,974,48.87,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 8.5, 'ema_short_windows': 10.0, 'ema_long_windows': 200.0}}"
1144,45.856592596296146,859,48.97,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 85.0, 'ema_long_windows': 200.0}}"
1458,45.840569243449856,864,48.73,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 8.5, 'ema_short_windows': 60.0, 'ema_long_windows': 150.0}}"
451,45.83259078274244,1174,54.92,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 100.0, 'ema_long_windows': 200.0}}"
1314,45.82620788685206,827,48.4,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 80.0, 'ema_long_windows': 150.0}}"
544,45.82367954805921,933,34.53,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 50.0, 'ema_long_windows': 350.0}}"
1331,45.785511567935544,858,49.25,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 90.0, 'ema_long_windows': 100.0}}"
368,45.7843261835848,1238,50.22,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 55.0, 'ema_long_windows': 100.0}}"
688,45.756148058746255,876,38.1,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 30.0, 'ema_long_windows': 350.0}}"
1060,45.755273434042635,682,38.79,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 35.0, 'ema_long_windows': 500.0}}"
983,45.71683259622836,830,47.77,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 95.0, 'ema_long_windows': 250.0}}"
738,45.71449097995081,972,44.64,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 60.0, 'ema_long_windows': 150.0}}"
654,45.687725892867476,918,37.55,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 10.0, 'ema_long_windows': 450.0}}"
126,45.67969702601381,1503,44.73,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 1.5, 'ema_short_windows': 20.0, 'ema_long_windows': 150.0}}"
607,45.63376089442869,934,35.42,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 85.0, 'ema_long_windows': 350.0}}"
922,45.63055247924877,793,40.17,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 60.0, 'ema_long_windows': 350.0}}"
1037,45.6070530572116,880,43.88,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 25.0, 'ema_long_windows': 250.0}}"
113,45.59936707540074,1551,34.24,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 1.5, 'ema_short_windows': 10.0, 'ema_long_windows': 400.0}}"
904,45.59171056087229,804,38.03,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 50.0, 'ema_long_windows': 350.0}}"
442,45.54297718959618,1163,55.08,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 95.0, 'ema_long_windows': 200.0}}"
687,45.53288095420402,896,36.58,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 30.0, 'ema_long_windows': 300.0}}"
57,45.5325163112779,1738,44.38,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 11.0, 'st_multiplier': 2.0, 'ema_short_windows': 30.0, 'ema_long_windows': 200.0}}"
316,45.51510777039509,1265,46.44,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 25.0, 'ema_long_windows': 200.0}}"
133,45.47726469980872,1219,34.6,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 1.5, 'ema_short_windows': 20.0, 'ema_long_windows': 500.0}}"
546,45.450942195273385,883,28.97,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 50.0, 'ema_long_windows': 450.0}}"
443,45.449572292597104,1136,51.45,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 95.0, 'ema_long_windows': 250.0}}"
870,45.43818960539306,752,33.51,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 30.0, 'ema_long_windows': 450.0}}"
717,45.41893155103631,779,32.22,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 45.0, 'ema_long_windows': 450.0}}"
634,45.41142987314203,925,39.26,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 3.5, 'ema_short_windows': 100.0, 'ema_long_windows': 350.0}}"
690,45.40139075626573,807,29.6,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 4.5, 'ema_short_windows': 30.0, 'ema_long_windows': 450.0}}"
924,45.39576544476856,714,29.75,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 5.5, 'ema_short_windows': 60.0, 'ema_long_windows': 450.0}}"
1051,45.360735059521446,703,39.45,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 6.5, 'ema_short_windows': 30.0, 'ema_long_windows': 500.0}}"
379,45.358026302316205,1193,54.45,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 60.0, 'ema_long_windows': 200.0}}"
454,45.35506145787568,1006,42.36,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 100.0, 'ema_long_windows': 350.0}}"
1305,45.34875679547118,816,47.84,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 7.5, 'ema_short_windows': 75.0, 'ema_long_windows': 150.0}}"
397,45.338134624380885,1181,56.32,63.0,"['timeframe', 'maxpositions', 'useshort', 'uselong', 'nbofcandlesrecovered', 'totalinvestment', 'usefixamountofusd', 'fixamount', 'usdallocated', 'soldetosaveinvestisment', 'stopthebotifsoldedownbelow', 'repartitionlongandshort', 'defaultleverage', 'useblacklist', 'usewhitelist', 'sortbyrecentperf', 'classementminimum', 'nombredebougiesminimum', 'uselimitordertoopen', 'uselimitordertoclose', 'forcesell', 'usetakeprofit', 'usestoploss']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.2, 'st_length': 7.0, 'st_multiplier': 2.5, 'ema_short_windows': 70.0, 'ema_long_windows': 200.0}}"
