2022-09-05 14:00:28 | open SHORT 0.001019226511509732 BTC-PERP at 19667.313 
2022-09-06 04:00:29 | close SHORT 0.0 AVAX-PERP at 20.093 
2022-09-06 05:00:30 | open LONG 0.02 ETH-PERP at 1643.2 
2022-09-06 07:00:53 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 07:00:26 | open LONG 0.021 ETH-PERP at 1637.9 
2022-09-06 08:00:50 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 08:00:26 | open LONG 0.02 ETH-PERP at 1653.9 
2022-09-06 09:00:53 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 09:00:26 | open LONG 0.022 ETH-PERP at 1666.0 
2022-09-06 09:00:26 | open LONG 0.9 ETC-PERP at 41.185 
2022-09-06 10:00:56 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 10:00:30 | open LONG 0.022 ETH-PERP at 1660.7 
2022-09-06 11:00:57 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 11:00:31 | open LONG 0.021 ETH-PERP at 1663.6 
2022-09-06 13:00:54 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 13:00:27 | close LONG 0.9 ETC-PERP at 40.1215 
2022-09-06 13:00:27 | close LONG 0.0 ETC-PERP at 40.1255 
2022-09-06 13:00:27 | open LONG 0.0018 BTC-PERP at 19909.0 
2022-09-06 13:00:27 | open LONG 0.021 ETH-PERP at 1662.6 
2022-09-06 14:00:53 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 14:00:53 | close LONG 0.0 BTC-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 14:00:28 | open LONG 0.021 ETH-PERP at 1669.9 
2022-09-06 15:00:55 | close LONG 0.0 ETH-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 15:00:28 | open LONG 0.021 ETH-PERP at 1667.6 
2022-09-06 16:00:29 | open LONG 30.0 OP-PERP at 1.21 
2022-09-06 17:00:55 | close LONG 0.0 OP-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 17:00:29 | close LONG 0.021 ETH-PERP at 1663.6 
2022-09-06 17:00:29 | open LONG 4.8 DOT-PERP at 7.587 
2022-09-06 17:00:29 | close LONG 0.0 ETH-PERP at 1666.1 
2022-09-06 18:00:55 | close LONG 0.0 DOT-PERP at ORDRE LIMITE (TP/SL) 
2022-09-06 18:00:30 | open LONG 1.08 SOL-PERP at 33.745 
2022-09-06 19:00:28 | open LONG 8.1 NEAR-PERP at 4.451 
2022-09-06 20:00:29 | close LONG 1.08 SOL-PERP at 31.345 
2022-09-06 20:00:29 | close LONG 0.0 SOL-PERP at 31.305 
2022-09-06 21:00:31 | close LONG 8.1 NEAR-PERP at 4.019 
2022-09-06 21:00:31 | close LONG 0.0 NEAR-PERP at 4.024 
