,finalBalance,totalTrades,drawDown,startingBalance,configs,parametres
62,48.64119370178933,1581,31.71,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 450.0}}"
63,44.037175513568286,1493,30.99,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 10.0, 'st_multiplier': 3.5, 'ema_short_windows': 5.0, 'ema_long_windows': 500.0}}"
64,51.96276820662429,259,21.48,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.5, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 2000.0}}"
65,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 2.0, 'slmultiplicator': 0.5, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 4000.0}}"
66,63.0,0,,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 3.0, 'slmultiplicator': 0.5, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 8000.0}}"
67,50.27645652996197,1661,41.25,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 250.0}}"
68,47.7749795357393,1325,28.44,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 1.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 500.0}}"
69,55.39582193749271,876,31.68,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 2.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 250.0}}"
70,50.32000687132257,718,28.6,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 2.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 500.0}}"
71,51.92928368354704,637,34.04,63.0,"['DEFAULT', 'params', 'CONFIGS', 'STRATEGIE', 'FICHIER.HISTORIQUE']","{'params': {'tpmultiplicator': 3.0, 'slmultiplicator': 0.1, 'st_length': 17.0, 'st_multiplier': 5.5, 'ema_short_windows': 5.0, 'ema_long_windows': 250.0}}"
