2022-10-02 14:00:45 | close LONG 0.0 ALGO-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 14:00:33 | open LONG 2342.05255853019 TLM-PERP at 0.0246753 
2022-10-02 15:00:38 | open LONG 0.11413717941416217 MKR-PERP at 753.246 
2022-10-02 16:00:44 | close LONG 0.0 MKR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 16:00:44 | close LONG 0.0 TLM-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 16:00:32 | open LONG 2241.4675775775777 TLM-PERP at 0.025724249999999997 
2022-10-02 17:00:44 | close LONG 0.0 TLM-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 17:00:32 | open LONG 0.0766633416286657 MKR-PERP at 755.244 
2022-10-02 17:00:32 | open LONG 3475.1834826826826 TLM-PERP at 0.024975 
2022-10-02 18:00:47 | close LONG 0.0 MKR-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 18:00:47 | close LONG 0.0 TLM-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 18:00:36 | open LONG 2300.5706579860803 TLM-PERP at 0.02542455 
2022-10-02 19:00:44 | close LONG 0.0 TLM-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 19:00:32 | open LONG 384.7934919837871 DODO-PERP at 0.1523475 
2022-10-02 19:00:32 | open LONG 3425.26039938574 TLM-PERP at 0.02562435 
2022-10-02 22:00:48 | close LONG 0.0 TLM-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 22:00:48 | close LONG 0.0 DODO-PERP at ORDRE LIMITE (TP/SL) 
2022-10-02 22:00:36 | open LONG 386.62125800885065 DODO-PERP at 0.1483515 
2022-10-02 22:00:36 | open LONG 3393.631367929194 TLM-PERP at 0.0252747 
